id,price,bedrooms,bathrooms,sqft_living
4154300505,315000,2,1,780
9268710140,191950,2,2.5,1390
9290860140,455000,4,2.5,2440
5708500270,523000,3,1.5,1260
16000200,250000,3,2.25,1640
1352300520,294000,3,3,1670
5207200160,490000,3,2.25,2380
9284800844,310000,4,1,1030
5602000105,265000,3,1.5,1560
3585220340,402000,4,1.75,1640
220069083,705000,2,2.5,2200
5104531290,589450,4,2.5,3190
8125200273,219950,3,1.5,1200
3176600105,750000,3,2.25,2250
6821101275,478000,2,1.75,1960
5379802090,170000,3,1,1250
3211240320,489950,4,2.25,2640
486000520,1.37E+06,2,2.25,2460
705710640,319950,3,2.5,1700
2185000685,208417,2,1,840
7518502030,410000,4,2,1900
4078300024,590000,4,2.75,2160
6071400710,648000,3,1.75,1610
4136950200,255000,3,2.5,1720
9527300200,465000,4,2.75,2190
6071000310,622000,4,1.75,3020
9183702220,306000,3,1.75,1980
369000045,617000,3,2.5,1880
2826049117,438750,3,1.75,1610
811000055,1.28E+06,4,3,3260
7154200070,995000,5,3.25,3970
2303900045,1.58E+06,4,2.5,4570
1254200045,635000,5,2.75,2620
8731730710,215000,3,1,1180
9528104109,530000,3,2.5,1365
3298700012,295000,2,1,720
7967700570,245000,3,2.25,1350
1402200140,400000,6,2.5,3060
3797300140,303000,3,2.75,1850
2481200140,330000,3,1.75,1320
3582900310,700000,3,1.75,1990
1352300990,126000,1,1,610
1525059074,850000,4,1,2500
3876000710,405000,3,2,1440
1994200260,869900,6,4.5,2750
1121000058,485000,3,1.75,1790
1407300012,400000,2,2,1050
1565930070,299950,3,2.5,1780
3574900030,585000,4,2.5,2200
5100401441,495000,4,2,1720
3629940160,2.2E+06,5,4.5,5840
7715800390,447000,3,2.25,1520
1682000160,206000,3,1,1320
952007055,500000,3,1,1070
3790700070,302500,4,2.5,1990
3134100023,1.25E+06,4,4.25,4980
1862400292,391000,2,1,890
4123800270,250000,3,2,1440
3448700070,435000,4,2.5,2440
9133600135,160000,4,2.25,1800
6163901913,451000,5,3,2260
1446403305,206000,2,1,810
59000445,590000,4,2.75,2240
7510700030,695000,3,2.5,4560
1722059222,350000,3,1.5,1550
8127700132,1.2363E+06,5,3.5,3180
1774000030,395000,6,2.25,2950
4058800135,419000,5,3,2190
8682281600,592350,2,2,1570
8562740520,855000,5,3.25,3420
3982700125,771000,4,2.5,2420
1120069036,325000,3,2.25,1570
3592500800,1.85E+06,5,3.25,3680
7905200310,545000,4,1.75,1910
7577700136,615000,3,1.75,1780
2629600016,625500,2,1,2160
9262800002,232000,3,1.5,1460
2892700041,168000,3,1.5,1370
2892700041,238000,3,1.5,1370
4136950070,260000,3,2.5,1500
2354300550,460000,3,1.75,1210
7740100260,900000,3,2.5,2850
6163901352,289950,3,1,1090
2025700200,265000,3,1.75,1450
1775801090,465000,4,2.25,1820
1138000070,370000,3,1.5,1320
1823049046,240000,2,1.5,1670
7227801580,232000,4,2,1440
4364700875,237502,3,1,980
8127700390,1.28E+06,4,3.5,4340
9560500105,957000,4,2.25,2860
8651411420,218000,3,1.5,1140
1274500240,205000,3,1.5,1120
3278602190,350000,3,3.25,1460
873900240,256000,4,2.5,2050
3834000520,275000,3,1,1250
4224100030,372000,4,2.5,2520
5710500060,688888,3,3.25,2580
203101370,170000,2,1,1200
4039300140,530000,5,2.25,2140
3629920990,905000,4,3.25,3440
6882510060,365000,4,2.5,1800
2597150270,312000,4,2.5,1790
4365200445,400000,2,1.75,1250
6145601819,278750,2,2,800
3447000030,510000,3,2,1410
4442800162,527700,2,2.25,1330
1698900075,740000,4,2.75,2890
9432750070,512000,4,2.5,2550
3204850140,362000,5,2.5,2880
1446401550,225000,3,1,660
3904901840,491500,3,2.25,1470
3299200075,429950,4,1.75,1700
2206500550,375000,3,1,1040
2112700370,199400,2,1,880
4397010350,364900,4,2.5,2490
4364700885,324950,3,1.5,1210
1498301672,467000,5,2,2080
3992700326,380000,3,1,1380
5438000060,250000,3,2.25,1620
9550200370,700000,4,1,1680
3977630270,206990,3,1,1330
475001000,670000,3,1.75,1730
3426059050,315000,2,1,790
4137000070,319950,3,2.5,2240
2759500105,419000,3,1.5,1500
4137010310,205000,3,2,1800
5616000030,335000,4,2.5,1980
9266700295,397000,3,1.75,1340
9828200187,370000,2,1,750
6061400160,330000,4,2.25,1790
4139420640,1.785E+06,4,3.5,5490
4022900197,399000,3,2,1940
3221069035,400000,4,1.75,2670
2591730200,249900,3,2,1220
9165100260,717000,3,1.5,1310
5201810060,319000,4,2.5,1930
5499200060,635000,4,3,2100
1568100060,355000,3,1,1180
4139910160,1.6E+06,5,3.25,4320
6743700060,585000,4,1.75,3140
7258200060,320000,3,2,2320
5127000810,305495,3,1.75,2110
2011400520,240000,4,2,1790
1953400510,199950,5,2.5,1740
2450500060,1.62E+06,4,3.25,3820
2623039082,770000,3,3.5,2050
3204400030,255000,4,2.25,1680
2473370890,289000,4,2.25,1930
3343901401,494500,4,3,3760
4376700030,746000,3,2.25,2370
1072000400,385000,4,3,2120
2193330030,688100,4,2.5,2370
4083300070,870300,4,2.5,2350
2241700075,310000,3,1,1180
9250900111,500000,3,2.5,2270
9412700160,255000,3,2.25,1830
1118001360,1.475E+06,3,2.75,3910
4383500030,154500,3,1,890
2558630060,425000,3,2.25,1820
1150000400,700000,4,2.5,2440
5244801275,410500,2,1,1110
1839920160,432000,3,2,1870
9834200030,530000,3,1.5,1240
3288200710,465000,3,2,1560
3904980320,498688,3,2.5,1910
2927600435,573500,3,1,2200
1321740260,349900,4,2.75,2530
7809200055,220000,3,1,1130
3298700671,260000,2,1,820
1231000640,290000,2,1,960
1498303905,615000,4,1.5,1980
7491010060,730000,4,3.5,3370
8835800350,1.95E+06,4,3.25,7420
8856960260,332500,3,2.25,1800
1088810160,650000,5,3.5,3990
3931900510,1.4E+06,4,2.5,4070
9567800435,465000,4,1.75,1640
2806000560,690000,4,3.25,3730
2473101360,289900,3,1.75,1220
2288900140,1.62E+06,3,3.5,3490
9320990140,339950,3,2.5,1730
8731982050,367999,4,2.75,3430
705700240,380000,4,2.5,2320
4335000030,440000,3,1.75,2030
2806300070,975000,5,4,4850
5631501323,309500,3,1.5,1340
3738900105,350000,3,1,1130
2781270400,215000,2,2,1180
3336001360,254000,2,1,910
2464400435,567000,3,1.75,1630
2025049114,402000,2,1,710
1523089012,365000,4,1,1520
7305300695,625000,4,2.5,2820
9269200340,432000,4,1.75,1970
1402100070,335500,5,3,2240
2998300060,672500,2,1.75,1860
8113101000,336000,4,1,1780
1388600070,294400,4,2.5,1788
8944600060,541900,3,2.5,1880
8860310240,505000,3,1.75,2300
8016250060,255000,3,2.5,1610
2061800045,435000,6,2.5,2270
2652500070,636000,2,1.75,1230
3622069114,655000,4,3.5,3420
4438000075,280500,3,1.5,1670
2776600002,520000,2,1,1120
241900060,354000,4,2.5,2580
5151800045,810000,5,2.75,3847
3221059036,400000,4,2.5,3630
7504020960,879900,4,2.75,3580
1924059319,1.288E+06,5,4,4050
4067600160,902500,3,3.5,3240
9828700685,900000,3,1.75,1540
4307330070,419500,4,2.5,2550
6822100310,685000,4,2,2340
3295900520,429950,4,2.5,2320
1773100310,464950,4,2.5,1640
9407000990,239900,2,1,910
1472800160,406250,4,3.25,2550
7787110370,447000,4,2.5,2660
3041700570,466800,3,2.5,1480
3999200310,674000,4,2.5,2810
1931300955,525000,1,1,830
2591720160,674950,3,2.75,3510
8691510310,374900,3,2.5,2480
9831200520,1.44392E+06,4,3,3720
8123710070,559500,3,2.25,2150
7852170370,522500,3,2.5,2370
3528000310,1.13E+06,5,2.5,4310
6403500570,498500,5,2.75,2990
6021501420,571000,4,1,1350
723069128,543000,2,2,2370
3329530030,271920,3,2,1410
723049326,104950,2,1,1170
7215721070,485500,4,2.5,1800
3179101580,1.21E+06,4,2.75,3650
2025700270,260250,3,1.75,1490
8691300260,875909,4,2.5,3610
5112800060,455000,4,1.75,2050
2112700240,309000,3,1,1092
8732190990,229000,4,2.25,2010
537000416,250000,3,2,1680
3761700251,600000,4,2,2510
625100181,535000,4,2.5,2280
7202261260,571000,3,2.5,2510
7856410030,1.03E+06,5,2.75,3190
8128600060,600000,4,3.25,4690
1775800860,469500,3,2.25,1850
3303980140,1.15E+06,4,3,4160
4206901200,785000,4,1.5,2220
11500240,872750,3,2.5,2870
6383500295,900000,4,2.75,3950
7849202220,350000,2,1.75,1740
2260300060,2.575E+06,5,3,4780
7701950060,940000,4,2.5,3160
5153200486,185000,5,1.75,1990
205000310,850000,4,3.5,3920
920069053,201000,3,1,960
6141100445,499000,2,1.5,1540
8809200070,315000,4,2.5,1970
3905080310,509950,3,2.5,1880
393000311,286300,3,2.75,2000
3127200036,590000,3,2.5,1990
123039128,325000,4,1,1400
2896310160,625000,4,2.5,3190
5272200045,378000,3,1.5,1000
9211500520,239950,3,1.75,1670
3589500260,550000,4,2,2100
3330500335,325000,2,1,1010
9445300045,831000,4,2.5,2030
114100354,249000,3,1,1090
1775920340,484000,4,1.75,2440
8946700140,395000,4,3,2500
8651610240,839900,4,2.5,3420
1237500105,760000,4,2.5,2850
9151600106,750000,4,1.5,2030
1118000340,3E+06,5,3.75,4590
7853230570,440000,3,2.5,2230
4353700200,501000,2,1.75,1810
7228501805,739000,6,4.5,4000
9541800075,685650,3,1.75,1490
3425069083,1.005E+06,4,4.5,4225
7613700270,980000,4,1.75,2120
6882200140,275000,3,1.5,1030
2473380400,319950,4,1.75,2310
3579000370,448500,3,2.25,1830
2623029078,437000,5,2,2120
3124049196,330000,4,1.5,2500
3374500240,365000,3,2.5,2470
8911000445,329000,2,1,940
1066100260,681500,5,2.75,3260
7205850030,566000,3,2.25,1660
1330910370,897500,4,3,4370
11520370,738000,3,2.5,2620
3327000070,185000,3,1.75,1500
2594200350,445000,2,1,910
2724049185,175000,3,1.75,1430
3123800125,315000,2,1,900
3298200320,445000,4,1.75,1250
2068000270,1.4E+06,5,3,3850
7732500700,832500,4,2.5,3450
7851990240,771150,4,3.5,3950
3423049269,225000,4,1.5,1950
7852150200,389950,3,2.5,1700
7853230270,435000,3,2.5,2370
1965200075,845000,3,1.75,1600
1959700445,1.3E+06,4,1.75,4060
1250200765,350000,3,2.25,1322
3275300270,250000,3,1.75,1140
7548300751,370000,2,1.5,1280
9526600260,750000,4,2.5,3080
2880100240,439950,2,1.75,1210
5253300320,395000,4,1.75,1950
2291400566,375000,4,1,1450
103400160,263000,3,2.25,1590
1951600240,185000,3,1,1240
224069129,500000,3,1,1440
5608000860,920000,4,2.5,3470
424069271,936000,7,3.75,5100
8964800390,1.5E+06,3,1.75,2430
7533800885,1.1E+06,3,2.25,2420
2312400200,247000,3,2.5,1510
3226049267,289500,3,1,1200
7852130640,432500,3,2.5,2240
9530101535,680000,3,1.75,1870
6822100030,589000,3,1,1110
1090000036,756450,4,2,3210
6619910260,536650,3,1.75,2090
342000036,540000,3,2.25,1320
3448002267,385000,3,1.75,1340
7974200765,485000,3,1,1020
7230400400,240000,3,2,1220
7230400400,415500,3,2,1220
2028700575,550000,3,2,1390
4232400400,1.26E+06,4,2,2970
792500260,430000,2,2,1440
2493200370,415000,2,1.75,1550
844001052,365000,4,2.5,1904
7696610240,257000,4,1.5,1400
3630110370,420000,3,2.5,2140
1217000270,338995,3,1.75,1320
9441300030,615000,3,1.75,2620
2991000160,312500,4,0.5,2300
6641020160,513000,4,2.5,2000
2998300075,857500,4,2.75,2960
5456000570,1.06E+06,3,2.75,2700
7784400070,585000,3,1.75,1740
2781250400,350500,2,2.5,1770
3821400200,215000,3,2,1290
3580900200,440000,4,2,1450
5466750140,270000,3,2.25,1420
8122100160,385000,3,0.75,1330
9523102447,688500,3,1.75,1760
7234601525,700000,3,1.75,2010
6071300160,585000,5,2,2560
8044200200,401000,2,1.5,1260
8563050350,655000,4,2.25,2420
1282300105,317000,3,1,1010
3374300030,500000,4,2.5,1770
9232900075,314963,2,1,890
952000640,715000,3,1.5,1670
7334600030,280000,3,2.25,1360
200500700,531000,3,2.5,2120
11200400,617000,3,2.5,1910
1139000135,440000,4,1,1480
7468900270,140000,3,1,1090
1036400200,661000,4,1.75,1670
1036400200,697000,4,1.75,1670
3622900200,1.195E+06,5,2.75,3650
6884800262,535000,4,2,1970
7950302255,404500,2,2,1320
3524039196,396500,3,1,1710
2064800830,450000,3,2.25,1740
1861400116,605000,3,3.25,2200
7129302685,699000,3,2,2010
4046600070,805000,3,3,3910
8655900162,156000,1,0.75,470
2193310320,595000,4,2.5,2330
5417600200,285000,3,1.75,1930
4178900070,725000,4,2.5,3270
2115720070,216300,3,2.5,1650
3211100990,410000,4,2.75,2220
5288200260,597000,2,1.75,2470
1771110070,325000,3,1,1300
274000070,355000,5,2.75,2530
2816900030,338000,3,1.5,2400
304100070,210000,4,2.25,1500
3876200350,423000,4,1.75,1700
7806210070,249500,4,1.5,2120
5437600140,325000,4,2.5,2240
1796360370,257000,3,1.75,1540
1428001160,550000,3,1.75,1890
1233100260,490000,3,1,1260
8835220200,299000,2,1.5,1160
2023039045,295000,2,1,1300
7504400400,630000,4,2.5,3220
1432900310,320000,4,1.5,2020
9541600295,1.11E+06,4,2.5,2990
2914700310,398000,4,1,1420
7972604355,218000,3,1,1020
2423069084,590000,4,2.75,2400
8655000070,1.595E+06,5,3,3640
8165501620,348500,2,2.25,1550
8682281480,592500,2,2,1870
1137610140,505000,3,2.5,2340
4232900310,1.43E+06,5,4.25,3350
324000370,502000,3,1,1710
3822200036,257500,2,2,1180
3876100310,405000,3,1.5,1600
8024201525,427000,3,1.75,1300
4024101670,290000,3,1.5,1040
3124049171,222000,3,1,1220
2310100240,315000,3,2.5,2240
8021700030,371000,3,1.5,1420
3861500340,279900,3,1.75,1580
1823069046,250000,3,1.5,2390
6070500055,599000,4,2.25,2260
520069032,267300,3,1.75,1890
4154303655,585000,2,1.75,1830
3876800710,350000,3,1.75,1000
259000240,506000,3,1.75,2180
1822069041,400000,6,2,2320
7520000695,151100,3,1,840
7520000695,251000,3,1,840
2141330700,555000,4,2.25,2350
3123039082,467500,3,1.75,2040
7215420370,479000,4,2.5,2370
1311000270,247000,5,2,1590
7334500800,299500,3,1,1380
2832100270,306888,4,1.5,1940
3022079094,675000,4,2.5,3320
2436200320,577000,2,1,1090
1042500013,219950,3,1.5,1650
3897100060,375000,3,1.5,1110
3188100105,650000,4,2.5,2110
2767604170,975000,3,3,1850
1773100765,229000,1,1,600
1211000070,575000,5,2.5,2760
8920100041,815000,4,1.75,2970
126059225,525000,3,1.75,2300
9286100320,471000,3,2.5,2030
4449800681,450000,4,1.75,2160
5505700030,590000,3,2,1650
3260590070,744000,4,2.5,3140
3211240370,460000,4,2.25,2690
8142000060,299000,5,2.5,1940
5595900316,231000,4,1,1220
4312700200,195000,3,1,1300
9407001600,305000,3,1.75,1660
5700001895,895000,4,1.5,3390
1424200070,1.11E+06,4,1.5,2310
1708400370,339000,2,1,950
5457801925,885000,4,3.75,2400
2895600350,375000,3,1,1780
4036801070,367400,4,1.5,1280
976000879,700000,4,2,1930
7923100400,667000,5,2.25,2560
7129304200,200000,2,1,920
2225069062,552775,3,2.5,1900
3343903240,452000,3,2,2270
5095401360,418000,3,2.5,2080
2547200160,601500,3,1.75,1460
124069032,600000,3,1.75,1670
7300400320,340000,4,2.5,2810
7212660560,310000,3,2.5,2370
3343902650,290000,2,1.75,1700
3034200036,438000,2,1,1630
1498303855,718000,4,2.75,2930
1446404015,200000,2,1,860
5467910140,479900,3,2,1980
2472920800,400000,3,2.5,2080
7147600070,219950,3,1,1060
3820350140,300000,3,2.5,1590
520700125,437000,3,2.25,1980
3211200140,350000,4,2,1720
250000320,626000,4,1.75,1350
6139800640,490000,3,2.5,2080
6699000710,289000,3,2.5,2090
7010700550,595000,3,2.5,2030
5506500070,676000,3,2.25,2680
3293700521,389000,3,1.75,1820
6929604005,240000,3,2,1300
3216900070,382500,4,2.5,2210
7922800160,511555,3,2,1400
6610000320,710500,3,1.75,2040
5561400140,429000,3,2.5,2420
7686202065,170000,4,1.75,1920
4107100204,2.135E+06,4,3.25,3860
7214810510,480000,5,2.75,2760
5350201180,1.665E+06,4,3.75,3450
8148600055,225000,3,1,1040
226039270,615000,3,1.75,2220
1220069035,438950,4,2.5,2470
7466900320,242000,3,1.75,1300
8078430030,560000,3,2.5,1960
9523100550,857500,3,1.5,2040
8961970510,685000,4,2.5,3030
3574800810,486000,4,3,2260
7732410390,749000,3,2.5,2670
7697870700,260000,3,2.5,1520
9275702405,1.015E+06,3,1.75,3610
1370804461,565000,3,1.75,1130
4310702440,355000,3,2,1480
3935900030,775000,5,2,3540
6385800030,335000,4,2.25,2100
1193000390,1.3E+06,5,4,3366
8605900060,545000,3,1.75,1810
3964400160,540000,3,1.75,1680
1455600045,687500,3,1.75,2450
4031000520,115000,1,2,1150
4031000520,227000,1,2,1150
3299610240,870000,4,2.5,3240
1727850350,1.19E+06,4,2.5,3480
5416510990,375000,4,2.5,2800
4154303215,902000,3,2.75,3240
421000465,269500,2,1.5,1480
9164100105,570000,3,1,1700
6300000320,359950,2,1,1240
824059324,1.45E+06,4,3.5,3720
259900320,615000,3,2.5,1910
7888200140,250000,4,2,2120
7852130550,530000,4,2.5,3020
2824089053,474950,3,2,2250
3935900350,490000,4,2,1650
5347200162,210000,2,1.5,880
1953400520,265500,3,1,1860
1251200045,1.4625E+06,5,3.25,3840
1858600012,310000,4,2.25,2192
4307310400,324500,3,2.5,1590
6708200320,599000,4,4.75,3700
1473060030,525000,4,2.5,3670
6163901382,400000,3,1,1630
617000030,887500,3,3,4230
2887700875,344000,2,1,1060
9465910030,525000,3,2.5,2700
6918710340,385000,3,2.25,2110
629810560,820000,4,2.5,3720
1025039320,1.305E+06,4,3.5,3440
3575200030,549000,4,2.25,2420
3298701070,180000,3,1,1090
7852011040,589000,4,2.5,2910
1705400350,350000,3,1,1050
7682200320,197400,3,2,1610
3814701090,267000,3,2.5,1760
8099800340,480000,3,1.5,1540
5418200340,650000,4,2.5,2580
2767601805,600000,2,1,1370
8682280340,490000,2,1.75,1440
1432900030,225000,3,1,1410
1546600125,640000,3,2.25,1980
7560000070,710000,3,3.5,2440
2130200160,325000,3,2,1350
9238430140,595000,3,3.25,3130
7116000350,128750,3,1,880
4039500390,465000,3,2.25,1920
8031700186,710000,4,1.75,2700
7625702505,605000,4,2.75,1670
7511000140,994000,4,2.5,3470
3191000030,489950,3,2.25,1820
6150700394,365000,3,1.5,1310
1786640030,359950,3,2,1790
7708200400,495000,4,2.5,2460
4406000390,255000,3,1.5,1060
1926059094,330000,3,1.75,1340
9413500350,450000,3,1.75,1480
7853240310,655000,4,2.5,3500
5152800030,485000,4,2.75,2910
1775950030,375000,4,1.75,1940
4221250320,570000,4,2.5,2280
6749700117,350000,3,2.25,1190
290000075,550000,3,1,1260
1842100160,513000,5,2,2270
4365200055,450000,4,2.25,1990
3644100030,432500,4,1.75,1500
3220079017,432000,5,2.75,2060
8121200710,480000,3,2.25,1950
3574801740,402200,3,1.75,1790
644000102,650000,3,1,1520
5315100784,1.1995E+06,4,2.5,3240
9578200030,312000,3,2,2440
2313900810,610000,4,2,2220
1623300055,823000,5,1.75,2640
9191200435,471000,4,1.75,1450
2591020560,481015,3,2.25,1550
1923000260,1.959E+06,5,4.5,6200
2193300390,624000,4,3.25,2810
7016200030,480000,4,2.5,2080
727500030,815000,3,1.5,1370
1651800030,1.65E+06,4,2.25,2920
623049094,180000,3,1,1000
2538800030,156601,2,1.75,1210
7714000310,374950,4,2.5,2790
254000075,368000,2,1.5,1660
1257201375,550000,3,2,1650
8856004582,198000,3,1.75,1300
3205400240,345000,3,1.75,1090
3738000070,1.71275E+06,5,2.5,2660
8856001090,185900,3,1,940
3224500240,950000,3,2.75,2750
4139460390,995000,4,4.5,3850
3531900060,345000,2,1,860
4457300135,741000,4,2.75,2070
8682292090,737000,2,2.25,2290
7278700069,668750,4,2.5,2340
5710610800,575000,3,1.75,2680
8651443420,280000,4,2,1710
7751800070,583000,3,1.5,1800
2570600140,196000,3,2.25,1510
1565950260,349950,3,2.5,1700
7550801170,429000,4,1,1350
6648701740,270000,5,2.5,2140
7529500030,385000,6,4,2700
9523102420,535000,1,1,920
7283900521,352500,3,1.75,1500
7519001275,624000,3,1.75,1510
1432900350,215000,5,1.5,1980
1924059248,870000,4,3,4500
6649500060,440000,4,2.5,3220
2254501342,518000,2,1.5,1140
2025700260,259500,3,2.25,1490
2386000070,795127,4,3.25,4360
2206500105,290000,3,1,960
1953400045,385000,4,3,2253
3996900575,259950,2,1,770
869700350,330000,2,2.5,1310
7387500335,280000,3,1,980
6795100563,595000,4,2.5,1820
8001470560,925900,4,3.75,3980
4140100200,499000,3,2.25,3010
7212650510,325000,4,2.5,1830
686800070,895000,5,2.5,2550
5126900200,162248,2,1,800
6329000070,1.0725E+06,3,2.25,2890
5430300171,430000,3,1.5,1810
5430300171,615500,3,1.5,1810
2742100016,260000,3,1,940
1324079082,295000,4,2,1810
1422200496,1.18604E+06,3,1.75,2550
3754500566,749950,4,2.5,2370
5132000140,175000,6,1,1370
5132000140,415000,6,1,1370
6131600240,190000,3,1,1200
2768000295,625000,3,1.75,2100
4046600320,420000,3,2.25,2020
1598600320,339900,4,1.5,1570
4140900270,160000,2,1,1140
5104510060,353000,4,2.5,1830
3578400710,390000,3,2,1010
4036400030,675000,4,2.5,1770
6084200060,400000,3,2.5,2120
1251200055,1.34E+06,4,3.5,3190
8964800860,1.65E+06,4,2.5,2780
9551200270,1E+06,5,3,3350
3226059128,850000,5,3.5,3450
3438500798,275000,3,1.5,1060
9286100200,450000,3,2.5,1670
5151600390,305000,4,1.75,2251
4172100240,643002,3,2.5,1770
5422560830,468000,2,1.75,1510
5104520640,324950,4,2.5,1770
8078550320,290000,3,2,1260
8099600160,488500,3,2,1710
7287700059,367950,3,1.75,2290
8862000075,285000,2,1,790
8887001625,417000,3,2.75,1820
9464700340,1.115E+06,4,2.5,3180
5451300117,1.55E+06,4,4,5280
587550340,604000,3,2.5,3240
2591820070,380000,3,2.5,2390
6679000960,336500,4,2.5,2500
9138100350,685000,4,2,2290
6065300370,4.208E+06,5,6,7440
5315100393,670000,3,1,1600
5244800695,524000,2,1,1120
3584000400,172000,3,1,1340
6746701090,680000,6,2,1670
2421059017,549900,4,3,2830
4053200926,357000,4,2.75,2700
7899800045,107000,3,1.5,910
7899800045,232900,3,1.5,910
9482700075,800000,4,3.5,2370
6300000368,248500,2,1.5,880
5135000160,670000,3,2.5,2050
1022069050,207000,3,1.75,1180
2599000370,164000,3,1,1070
2652500126,570500,2,1,1380
2923500550,599990,3,2.25,2680
3760100200,395000,5,1.75,2100
1226069045,979500,4,3.75,4133
3935900232,207000,3,1,920
3935900232,237000,3,1,920
224069105,650100,2,1,1750
8087800400,385000,4,2.5,1950
723049301,335000,2,1.75,1660
4136920030,347000,4,1.5,2670
7686203385,204000,3,1,980
7922710520,615000,4,2.25,1780
824059293,943500,3,2.25,2370
3959400335,560000,3,2,1640
6072760390,547500,4,2.5,2610
2787700030,359500,4,1.75,2030
6446200060,660000,3,2.5,2590
1545800710,258000,3,1.75,1620
3522059196,355000,3,1.75,2040
4365200186,253500,2,1,810
2064800890,422500,3,1,1270
9268710390,239000,2,2,1470
2273600260,628000,3,2.25,1720
9206950200,352000,2,2.5,1320
2291400341,311600,3,2.25,1358
1311400350,235000,4,1.5,2070
191100810,870000,5,2.25,2910
7895500550,190848,4,1.5,1370
9221400335,570000,4,1.75,2340
6087100070,661254,4,4,2290
3052700695,575000,4,2,1650
6150200435,230000,2,0.75,650
5423040140,680000,3,2.25,2300
123039336,148000,1,1,620
123039336,244900,1,1,620
1446401290,214950,3,1,1400
8010100135,580000,3,1.5,1800
8899000140,263000,3,1.5,1300
2172000570,317000,5,2.5,2360
1471701200,302000,4,3,3320
9808700370,899000,3,1,1480
904000045,1.289E+06,3,2.5,2190
7680400140,710000,3,3.25,3740
3291800140,230000,3,1,1360
3624039074,430000,3,1,1210
98001070,1.169E+06,5,4.25,4610
5100402767,397000,3,1,860
2826049070,595000,3,2.5,2250
9414610240,485000,3,1.75,2030
4019301160,755000,5,2.5,3260
1217000340,185000,3,1,1840
1217000340,340000,3,1,1840
8081650400,236000,4,2.75,2000
9465910310,550000,4,2.5,2810
9468200163,680000,3,2,1780
305000310,630000,4,2.5,2540
2624049035,560000,3,2,2340
8098400135,385000,3,2,1480
2291400342,280000,3,2.25,1358
4051110240,225000,3,2.5,1750
3024059078,610000,4,1.75,1830
3182100105,592500,3,2,1170
6705850140,750000,4,2.75,3170
8651442440,164000,4,1,1530
3432500765,320000,2,1,1100
3905100310,544000,4,2.5,2030
1328330510,344950,3,1.75,1870
4017050260,539500,3,2.5,3080
2323069053,420000,4,1.75,2480
4022900951,305000,2,1,910
6450304630,229000,2,1,810
3303960060,1.068E+06,5,3.5,3990
993001342,397500,3,2.25,1430
6743700030,540000,4,2,2190
6696800030,650000,4,2.5,2290
4114601580,1.9E+06,6,4,3020
2025079045,649000,2,1.75,2260
182000350,287500,5,2,2020
8082400136,815000,4,2.75,2620
6352600350,795000,2,2.5,2830
9414610070,502775,3,1.75,1700
7812801125,222900,2,1,1110
1121039105,399950,4,3,2150
3591000030,728000,4,2.5,2650
2386000240,850000,5,3.5,3870
4254000060,525000,4,2.75,2530
6623400193,257000,3,1,1450
8944550140,433500,3,2.5,2200
2730500140,314950,4,1.75,1890
5490210510,500000,3,1.75,1530
8718500560,300000,3,1.5,1590
8651520160,645000,4,2.5,2690
2868900160,222500,3,1,990
8062900030,275000,3,1.75,1300
3336000626,498000,3,1.5,1720
3226059083,800000,3,1.75,2080
7212660960,297000,3,2.5,1840
1180007375,625000,5,3.5,4010
1150900060,770000,4,2.5,3560
9528102110,517000,3,2.25,1640
1172000150,238000,1,1,530
1523049115,234550,3,1,1990
4222310410,230500,3,2.25,1690
2568300210,585000,5,2.5,2670
3131201320,733000,4,1.75,1930
1982201255,357950,2,1,810
125039025,530000,3,1.75,1550
5379805121,377500,4,2.5,2640
7853302520,475000,4,2.5,2320
1921069101,399000,3,1.75,2170
9276202160,660000,3,2,2080
4037500230,400000,5,2.25,2070
1982201345,440000,2,1,800
5469500180,366400,4,2.25,2040
1088810040,627250,4,2.5,2830
2117700085,375950,3,1.75,1480
9211500730,162000,3,2.25,1810
4083801395,780000,3,2.75,1970
9274201006,705000,4,2.5,2650
7205800040,450000,4,2.5,2820
3276180210,311000,3,2.75,1400
3904900530,485000,3,2.5,1580
9560800040,485000,3,2.5,1800
5249801411,725000,5,3.75,3360
3750603492,185000,3,1,1510
249000180,1.89E+06,4,4.25,4285
1796370180,260000,3,2.25,1610
6699940120,356000,4,2.5,2470
3830210230,225205,3,1,1200
9144100158,445000,3,1,1260
3332500636,356000,2,1,920
5315100476,760250,5,2.75,2540
8682260610,572000,2,2,1870
5700004525,970000,3,2.25,3060
3303950220,348450,4,2.5,1950
7399800150,535500,3,1.5,1730
1454600256,710000,5,2.5,2570
629000730,745000,3,1.75,1490
7520400040,355000,4,2.5,2040
2799800180,333000,4,2.5,2690
2025701530,282000,3,2.5,1610
1794501415,840500,3,2,2520
4038500330,432000,3,1.75,1550
9297301065,625000,3,1,1800
985000833,209977,3,1,1170
3353400120,174000,2,1,900
8860310120,740000,4,2,2800
9547200790,518000,3,1.75,1830
9136103026,539000,3,1.75,1380
5710600620,575000,3,2.75,1990
6003001999,530000,2,1.75,1170
922059020,242025,4,1.75,1400
644200065,1.03E+06,4,2.5,2620
6929602390,230000,3,1,880
7399000230,350000,4,2.5,2260
3885805300,595000,3,1,1300
200800330,440000,3,1.75,1450
6819100330,550000,3,1,1110
1338600175,940000,4,2.25,1890
8728100781,375000,3,1.5,1100
871000515,567500,2,1.5,1350
